[2019-07-07 20:16:40 $28653.0]	INFO	Server is reloading all workers now
[2019-08-08 14:23:36 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=65537] exit timeout, forced kill
[2019-08-08 14:23:36 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=65538] exit timeout, forced kill
[2019-08-08 14:23:36 $65121.0]	WARNING	swManager_check_exit_status: worker#9[pid=65533] abnormal exit, status=0, signal=9
[2019-08-08 14:23:36 $65121.0]	WARNING	swManager_check_exit_status: worker#11[pid=65539] abnormal exit, status=0, signal=9
[2019-08-08 14:23:36 $65121.0]	WARNING	swManager_check_exit_status: worker#15[pid=65538] abnormal exit, status=0, signal=9
[2019-08-08 14:23:36 $65121.0]	WARNING	swManager_check_exit_status: worker#14[pid=65537] abnormal exit, status=0, signal=9
[2019-08-08 14:23:36 $65121.0]	WARNING	swManager_check_exit_status: worker#13[pid=65536] abnormal exit, status=0, signal=9
[2019-08-08 14:23:36 $65121.0]	WARNING	swManager_check_exit_status: worker#12[pid=65535] abnormal exit, status=0, signal=9
[2019-08-08 14:23:36 $65121.0]	WARNING	swManager_check_exit_status: worker#10[pid=65534] abnormal exit, status=0, signal=9
[2019-08-08 14:23:37 $65121.0]	INFO	Server is reloading all workers now
[2019-08-08 14:23:40 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=65548] exit timeout, forced kill
[2019-08-08 14:23:40 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=65551] exit timeout, forced kill
[2019-08-08 14:23:40 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=65557] exit timeout, forced kill
[2019-08-08 14:23:40 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=65552] exit timeout, forced kill
[2019-08-08 14:23:40 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=65556] exit timeout, forced kill
[2019-08-08 14:23:40 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=65555] exit timeout, forced kill
[2019-08-08 14:23:40 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=65554] exit timeout, forced kill
[2019-08-08 14:23:40 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=65553] exit timeout, forced kill
[2019-08-08 14:23:40 $65121.0]	WARNING	swManager_check_exit_status: worker#10[pid=65557] abnormal exit, status=0, signal=9
[2019-08-08 14:23:40 $65121.0]	WARNING	swManager_check_exit_status: worker#12[pid=65556] abnormal exit, status=0, signal=9
[2019-08-08 14:23:40 $65121.0]	WARNING	swManager_check_exit_status: worker#13[pid=65555] abnormal exit, status=0, signal=9
[2019-08-08 14:23:40 $65121.0]	WARNING	swManager_check_exit_status: worker#14[pid=65554] abnormal exit, status=0, signal=9
[2019-08-08 14:23:40 $65121.0]	WARNING	swManager_check_exit_status: worker#15[pid=65553] abnormal exit, status=0, signal=9
[2019-08-08 14:23:40 $65121.0]	WARNING	swManager_check_exit_status: worker#11[pid=65552] abnormal exit, status=0, signal=9
[2019-08-08 14:23:40 $65121.0]	WARNING	swManager_check_exit_status: worker#9[pid=65551] abnormal exit, status=0, signal=9
[2019-08-08 14:23:41 $65121.0]	INFO	Server is reloading all workers now
[2019-08-08 14:23:44 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#8[pid=65564] exit timeout, forced kill
[2019-08-08 14:23:44 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#9[pid=65575] exit timeout, forced kill
[2019-08-08 14:23:44 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#10[pid=65569] exit timeout, forced kill
[2019-08-08 14:23:44 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#11[pid=65574] exit timeout, forced kill
[2019-08-08 14:23:44 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#12[pid=65570] exit timeout, forced kill
[2019-08-08 14:23:44 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#13[pid=65571] exit timeout, forced kill
[2019-08-08 14:23:44 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#14[pid=65572] exit timeout, forced kill
[2019-08-08 14:23:44 $65121.0]	WARNING	swManager_kill_timeout_process (ERRNO 9012): [Manager] Worker#15[pid=65573] exit timeout, forced kill
[2019-08-08 14:23:44 $65121.0]	WARNING	swManager_check_exit_status: worker#9[pid=65575] abnormal exit, status=0, signal=9
[2019-08-08 14:23:44 $65121.0]	WARNING	swManager_check_exit_status: worker#11[pid=65574] abnormal exit, status=0, signal=9
[2019-08-08 14:23:44 $65121.0]	WARNING	swManager_check_exit_status: worker#15[pid=65573] abnormal exit, status=0, signal=9
[2019-08-08 14:23:44 $65121.0]	WARNING	swManager_check_exit_status: worker#14[pid=65572] abnormal exit, status=0, signal=9
[2019-08-08 14:23:44 $65121.0]	WARNING	swManager_check_exit_status: worker#13[pid=65571] abnormal exit, status=0, signal=9
[2019-08-08 14:23:44 $65121.0]	WARNING	swManager_check_exit_status: worker#12[pid=65570] abnormal exit, status=0, signal=9
[2019-08-08 14:23:44 $65121.0]	WARNING	swManager_check_exit_status: worker#10[pid=65569] abnormal exit, status=0, signal=9
[2019-08-08 14:23:45 $65121.0]	INFO	Server is reloading all workers now
